HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.2.2.1.8,hpicfBackupLinkConsecFailures,INTEGER32,READ-CREATE,"The number of consecutive test packet failures which will cause the agent to switch to the backup port (i.e., backup port turned on, primary port turned off). A value of one is generally not recommended and will cause the backup link to be enabled upon the first failure."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.2.2.1.9,hpicfBackupLinkState,INTEGER,READ-ONLY,"The current state of this backup link. One of the following values: notActive backup link not running because this row has not yet been made active usingPrimary backup link is running and using the primary port usingBackup backup link test has failed; the primary port has been disabled and the backup port has been enabled"
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.2.2.1.10,hpicfBackupLinkFailEventIndex,INTEGER32,READ-CREATE,"The index of the eventEntry in the RMON MIB that will be triggered whenever the value of hpicfBackupLinkState changes from 'usingPrimary' to 'usingBackup'. The eventEntry identified by a particular value of this index is the same as identified by the same value of the eventIndex object. If there is no corresponding entry in the eventTable, then no association exists. In particular, if this value is zero, no associated event will be generated, as zero is not a valid event index."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.2.2.1.11,hpicfBackupLinkStatus,INTEGER,READ-CREATE,"The status of this entry. This object may not be set to 'active' unless the corresponding instance of hpicfBackupLinkAddress has been set to a valid unicast address, the corresponding instances of hpicfBackupLinkPrimaryGroup, hpicfBackupLinkPrimaryPort, hpicfBackupLinkBackupGroup, and hpicfBackupLinkBackupPort have been configured to refer to two existing ports and that those ports are not used in any other active backup link configuration, and the primary port is mapped to a repeater segment which the agent is capable of transmitting through."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3,hpGRpPortMapping,"OBJECT IDENTIFIER",READ-CREATE,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.1,hpGRpPMSegmentTable,"SEQUENCE OF HPGRPPMSEGMENTENTRY",NOT-ACCESSIBLE,"A table for configuring segment-to-repeater mapping for repeater segments in this managed system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.1.1,hpGRpPMSegmentEntry,SEQUENCE,NOT-ACCESSIBLE,"An entry in the table, containing mapping information about a single repeater segment."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.1.1.1,hpGRpPMSegmentIndex,INTEGER32,NOT-ACCESSIBLE,"The value of an instance of this object uniquely identifies a physical repeater segment in this managed system. The value of an instance of this object will be equal to the instance of the Entity MIB's entPhysicalIndex for the entry in the entPhysicalTable that represents this segment."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.1.1.3,hpGRpPMCurrentRptrIndex,INTEGER32,READ-WRITE,"The index of the repeater that this segment is currently connected to. Changing this value has the effect of moving all ports on this segment to a different repeater. The hpGRpPMSegAllowedRptrTable should be consulted to determine which repeaters this segment can be connected to."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.2,hpGRpPMSegAllowedRptrTable,"SEQUENCE OF HPGRPPMSEGALLOWEDRPTRENTRY",NOT-ACCESSIBLE,"This table is used to inform a management application about which repeaters a physical segment is able to be connected to. There is one row in this table for each allowable segment-to-repeater connection."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.2.1,hpGRpPMSegAllowedRptrEntry,SEQUENCE,NOT-ACCESSIBLE,"A row in the table, containing a single allowable segment-to-repeater connection. The presence of a row indicates that the segment identified by hpGRpPMSegmentIndex can be mapped to the repeater identified by hpGRpPMSegAllowedRptrIndex."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.2.1.1,hpGRpPMSegAllowedRptrIndex,INTEGER32,READ-ONLY,"The repeater index that identifies a repeater that this segment is able to be connected to."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3,hpGRpPMPortTable,"SEQUENCE OF HPGRPPMPORTENTRY",NOT-ACCESSIBLE,"A table for configuring port-to-repeater mapping for repeater ports in this managed system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3.1,hpGRpPMPortEntry,SEQUENCE,NOT-ACCESSIBLE,"An entry in the table, containing mapping information about a single repeater port."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3.1.1,hpGRpPMPortGroupIndex,INTEGER32,NOT-ACCESSIBLE,"The group containing the port for which this entry contains mapping information."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3.1.2,hpGRpPMPortIndex,INTEGER32,NOT-ACCESSIBLE,"The port within the group for which this entry contains mapping information."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3.1.3,hpGRpPMPortEntPhysicalIndex,INTEGER32,READ-ONLY,"This object indicates which entry in the Entity MIB's entPhysicalTable represents this port. The entPhysicalEntry identified by this value is the same entry identified by the same value of the entPhysicalIndex object."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.3.1.4,hpGRpPMPortCurrentRptrIndex,INTEGER32,READ-WRITE,"The index of the repeater that this port is currently mapped to. Changing this value has the effect of moving this port to a different repeater. The hpGRpPMPortAllowedRptrTable should be consulted to determine which repeaters this port can be mapped to. A value of zero indicates that this port is currently not a member of any repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.4,hpGRpPMPortAllowedRptrTable,"SEQUENCE OF HPGRPPMPORTALLOWEDRPTRENTRY",NOT-ACCESSIBLE,"This table is used to inform a management application about which repeaters a logical port is able to be mapped to. There is one row in this table for each allowable port to repeater mapping."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.4.1,hpGRpPMPortAllowedRptrEntry,SEQUENCE,NOT-ACCESSIBLE,"A row in the table, containing a single allowable port to repeater mapping. The presence of a row indicates that the port identified by hpGRpPMPortGroupIndex, hpGRpPMPortIndex can be mapped to the repeater identified by hpGRpPMPortAllowedRptrIndex."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.3.4.1.1,hpGRpPMPortAllowedRptrIndex,INTEGER32,READ-ONLY,"The repeater index that identifies a repeater that this port is able to be mapped to."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.4,hpGRpLoadBalancing,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.4.1,hpGRpPortMapAutoConfigEnable,INTEGER,READ-WRITE,"If this object has the value 'enabled', when a switch is discovered in the stack, the repeater ports will be evenly distributed across the repeater segments if they had not previously been assigned to segments (in other words, if they are in their default state). If this object has the value 'disabled', this automatic distribution of ports will not occur."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.4.2,hpGRpLoadBalanceNow,INTEGER,READ-WRITE,"Setting this object to 'balancing' will cause the agent to distribute ports in the stack across the repeater segments, attempting to balance the traffic load on each segment. When the agent has finished the load balancing, it will set the value of this object to 'completed'. Setting this object to 'undoLast' will cause the agent to return all of the ports to the segment they were on before the last load balancing. This object will have the value of 'cantUndo' if there has been no load balancing since the last agent reset or if the last load balancing has already been undone. This object can only be set to 'undoLast' when its current value is 'completed'."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.4.3,hpGRpLastLoadBalanceTime,TIMETICKS,READ-ONLY,"This object contains the value of sysUpTime for the last time the hpGRPLoadBalanceNow object was set to 'balancing'. If load balancing has not been performed since the last agent reset, this object will have the value 0."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5,hpicfGRpSwitchConfig,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1,hpicfGRpSwitchTable,"SEQUENCE OF HPICFGRPSWITCHENTRY",NOT-ACCESSIBLE,"A table of switches, both internal and external, connected to ports in this repeater system. Typically, internal switches are added by the agent and cannot be removed by a management operation. External switches may be added or removed by management operations using the hpicfGRpSwitchStatus object."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1,hpicfGRpSwitchEntry,SEQUENCE,NOT-ACCESSIBLE,"An entry in the table, representing a single attached switch."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1.1,hpicfGRpSwitchIndex,INTEGER32,NOT-ACCESSIBLE,"An index used to uniquely identify this switch."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1.2,hpicfGRpSwitchType,INTEGER,READ-ONLY,"This object indicates whether this switch is an internal switch card or a switch external to the repeater system. This object will always be equal to 'external' for rows that are created using hpicfGRpSwitchStatus. For internal switches, the type of internal switch can be determined by examining the relevant instance of the entPhysicalType object."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1.3,hpicfGRpSwitchEntPhysicalIndex,INTEGER32,READ-ONLY,"For an internal switch, this object is the index in the entPhysicalTable for the internal switch card. For an external switch, the value of this object will be zero."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1.4,hpicfGRpSwitchLinkCount,INTEGER32,READ-CREATE,"The number of links from this switch's ports to repeater ports in this repeater system. For internal switches, this object cannot be modified by a network management operation. For an external switch, when this object is set, a number of rows will be added to the hpicfGRpSwitchLinkTable equal to the value of this object. The values of hpicfGRpSwitchLinkIndex will be numbered from 1 to the value of this object. An instance of this object may not be modified if the corresponding instance of the hpicfGRpSwitchStatus object would be equal to 'active' both before and after the modification attempt."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.1.1.5,hpicfGRpSwitchStatus,INTEGER,READ-CREATE,"The status of this hpicfGRpSwitchEntry. An entry may not exist in the active state unless the associated instance of the hpicfGRpSwitchLinkCount has been set to a non-zero value, and all associated instances of the hpicfGRpSwitchLinkRptrGroup and hpicfGRpSwitchLinkRptrPort objects have been set to non-zero values. If this object is set to 'destroy', all associated entries in the hpicfGRpSwitchLinkTable shall be deleted."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2,hpicfGRpSwitchLinkTable,"SEQUENCE OF HPICFGRPSWITCHLINKENTRY",NOT-ACCESSIBLE,"A table of links to switch ports for both internal and external switches that are connected to repeater ports in this repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2.1,hpicfGRpSwitchLinkEntry,SEQUENCE,NOT-ACCESSIBLE,"An entry in the table, representing a single link to a switch port."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2.1.1,hpicfGRpSwitchLinkIndex,INTEGER32,NOT-ACCESSIBLE,"An identifier that uniquely identifies this switch link among all of the links associated with this switch. The values of this object are numbered consecutively from 1 to the value of the instance of the hpicfGRpSwitchLinkCount associated with this switch."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2.1.2,hpicfGRpSwitchLinkRptrGroup,INTEGER32,READ-WRITE,"The group containing the repeater port to which this switch link is attached. For internal switches, this object may not be modified by a network management operation. For external switches, an instance of this object will be created with the value of zero. It must be modified to a non-zero value corresponding to a known repeater group index before the instance of the hpicfGRpSwitchStatus object associated with this switch can be set to 'active'. An instance of this object may not be modified if the instance of the hpicfGRpSwitchStatus object associated with this switch would be equal to 'active' both before and after the modification attempt."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2.1.3,hpicfGRpSwitchLinkRptrPort,INTEGER32,READ-WRITE,"The repeater port within the group to which this switch link is attached. For internal switches, this object may not be modified by a network management operation. For external switches, an instance of this object will be created with the value of zero. It must be modified to a non-zero value corresponding to a known repeater port index before the instance of the hpicfGRpSwitchStatus object associated with this switch can be set to 'active'. An instance of this object may not be modified if the instance of the hpicfGRpSwitchStatus object associated with this switch would be equal to 'active' both before and after the modification attempt."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.2.1.4,hpicfGRpSwitchLinkState,INTEGER,READ-WRITE,"This object indicates whether this switch link is enabled ('active') or disabled ('redundant') due to one of the following: There are more links to this switch than there are repeater segments. The agent detected a switching loop. The link is intended as a backup connection for other links on this switch. There can only be one active link to the switch from each repeater segment, otherwise you will have a switching loop. Therefore, if more than one switch link is connected to repeater ports on the same repeater segment, only one of them may have the value 'active'. All of the others must have the value 'redundant."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.3,hpicfGRpCurrentPrimarySwitch,INTEGER32,READ-ONLY,"The hpicfGRpSwitchIndex of the switch that is currently the primary switch for this stack. The automatic port-to-segment distribution feature will make decisions based on which switch is the primary switch. A value of 0 indicates that there are no internal switches in the system, and no external switches have been configured."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.5.4,hpicfGRpDesiredPrimarySwitch,INTEGER32,READ-WRITE,"The hpicfGRpSwitchIndex of the switch that the network administrator wants to be the primary switch for this stack. If the value of this object is zero, the agent will select the primary switch. Note that the agent may choose to use a different switch as the primary switch if it is unable to locate the switch identified by this object."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.6,hpicfGRpBridge,"OBJECT IDENTIFIER",READ-WRITE,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.6.1,hpGRpBridgeAdminStatus,INTEGER,READ-WRITE,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.12.4.0.1,hpicfIntrusionTrap,NOTIFICATION-TYPE,READ-WRITE,"The hpicfIntrusionTrap signifies that a port security violation has been detected on a port which has the hubSecPtAlarmEnable flag set to 'enabled'. or hpSecPtrIntrusionResponse set to 'SendTrap' or 'SendTrapAndDisablePort'. hubIntruderGroup identifies the group containing the port on which this intrusion occurred. hubIntruderPort identifies the port within the group on which this intrusion occurred. hubIntruderAddress contains the souce MAC address of the intruder. hubIntruderType identifies the type of violation that occured: address, training, or both. If the violation is of type 'training', the hubIntruderTrainingViolation object will indicate additional information on the type of violation."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.12.4.0.2,hpicfBackupLinkTrap,NOTIFICATION-TYPE,READ-WRITE,"The hpicfBackupLinkTrap signifies that the primary link for a backup link configuration has failed, and the agent has switched over to using the backup link. The instance of the hpicfBackupLinkState for the backup link configuration that experienced the primary link failure is included in the trap."
